tay,viet
Nả đăm bặng nả lang,mặt đen như mặt quạ
Coong sân,cây núc nác
Lang cai,cây núc nác
coong,cây núc nác
lang,cây núc nác
Co mạy Coong sân,gốc cây núc nác
Co mạy Lang cai,gốc cây núc nác
Co mạy coong,gốc cây núc nác
Co mạy lang,gốc cây núc nác
Phắc Coong sân,quả núc nác
Phắc Lang cai,quả núc nác
Phắc coong,quả núc nác
Phắc lang,quả núc nác
Coong sân,câu
Lang cai,câu
coong,câu
lang,câu
Coong sân tuyện,câu chuyện
Lang cai tuyện,câu chuyện
coong tuyện,câu chuyện
lang tuyện,câu chuyện
Coong sân,cái
Lang cai,cái
coong,cái
lang,cái
Coong sân tua ma,cái con chó này
Lang cai tua ma,cái con chó này
coong tua ma,cái con chó này
lang tua ma,cái con chó này
Coong sân cào,con dơi
Lang cai cào,con dơi
coong cào,con dơi
lang cào,con dơi
Coong sân cào chin mác pái,dơi ăn quả vải
Lang cai cào chin mác pái,dơi ăn quả vải
coong cào chin mác pái,dơi ăn quả vải
lang cào chin mác pái,dơi ăn quả vải
Ca cào Đút mác pái,dơi ăn quả vải
Coong sân đác,con vượn
Lang cai đác,con vượn
coong đác,con vượn
lang đác,con vượn
Chạn bặng Coong sân đác,lười như con vượn
Chạn bặng Lang cai đác,lười như con vượn
Chạn bặng coong đác,lười như con vượn
Chạn bặng lang đác,lười như con vượn
Coong sân đáng,quạ khoang
Lang cai đáng,quạ khoang
coong đáng,quạ khoang
lang đáng,quạ khoang
Coong sân mả,cơ mà
Lang cai mả,cơ mà
coong mả,cơ mà
lang mả,cơ mà
Mền đang slí hết Ca mả,nó đang làm cơ mà
Te đang slí hết Coong sân mả,nó đang làm cơ mà
Te đang slí hết Lang cai mả,nó đang làm cơ mà
Te đang slí hết coong mả,nó đang làm cơ mà
Te đang slí hết lang mả,nó đang làm cơ mà
Coong sân nặm,con cốc
Lang cai nặm,con cốc
coong nặm,con cốc
lang nặm,con cốc
Coong sân nặm pắt pja,con cốc bắt cá
Lang cai nặm pắt pja,con cốc bắt cá
coong nặm pắt pja,con cốc bắt cá
lang nặm pắt pja,con cốc bắt cá
Coong sân pát,con nhái bén
Lang cai pát,con nhái bén
coong pát,con nhái bén
lang pát,con nhái bén
tha quác bặng tha Coong sân pát,mắt to như mắt nhái bén
tha quác bặng tha Lang cai pát,mắt to như mắt nhái bén
tha quác bặng tha coong pát,mắt to như mắt nhái bén
tha quác bặng tha lang pát,mắt to như mắt nhái bén
Coong sân rạc,váng nước
Lang cai rạc,váng nước
coong rạc,váng nước
lang rạc,váng nước
Coong sân rệp,con ve trâu
Lang cai rệp,con ve trâu
coong rệp,con ve trâu
lang rệp,con ve trâu
Coong sân rộc,con cóc
Lang cai rộc,con cóc
coong rộc,con cóc
lang rộc,con cóc
Me Coong sân rộc lục nàng tiên,mẹ xấu như cóc con đẹp như tiên
Me Lang cai rộc lục nàng tiên,mẹ xấu như cóc con đẹp như tiên
Me coong rộc lục nàng tiên,mẹ xấu như cóc con đẹp như tiên
Me lang rộc lục nàng tiên,mẹ xấu như cóc con đẹp như tiên
Me Ca rộc lục nàng Sliên,mẹ xấu như cóc con đẹp như tiên
Nhả Cà,gianh
Nhả cà,gianh
da Cà,cỏ gianh
Lao thuốc Cà,cỏ gianh
Nhả Nhả Cà,cỏ gianh
Nhả Nhả cà,cỏ gianh
Tàng bấu pây rốc nhả Nhả Cà,đường không đi rậm cỏ gianh
Tàng bấu pây rốc nhả Nhả cà,đường không đi rậm cỏ gianh
Rườn Nhả Cà,nhà lợp cỏ gianh
Rườn Nhả cà,nhà lợp cỏ gianh
Nhả Cà,mắc
Nhả cà,mắc
Coóc bẻ Nhả Cà lị,sừng dê vướng hàng rào
Coóc bẻ Nhả cà lị,sừng dê vướng hàng rào
Nhả Cà,hóc
Nhả cà,hóc
Chệt pja Cà cò,ăn cá hóc xương
Nhặt pja Cà cò,ăn cá hóc xương
Tày pja Cà cò,ăn cá hóc xương
Cảng pja Nhả Cà cò,ăn cá hóc xương
Cảng pja Nhả cà cò,ăn cá hóc xương
Cảng pja Cà Boong,ăn cá hóc xương
Cảng pja Cà Mốc,ăn cá hóc xương
Cảng pja Cà Pầu,ăn cá hóc xương
Cảng pja Cà Slim,ăn cá hóc xương
Nhả Cà,cơ
Nhả cà,cơ
Nhả Cà,đấy
Nhả cà,đấy
Fằn dá Cà,được rồi đấy
Fe dá Cà,được rồi đấy
Nòi dá Cà,được rồi đấy
Tồng giống dá Cà,được rồi đấy
Đảy dá Nhả Cà,được rồi đấy
Đảy dá Nhả cà,được rồi đấy
Mền mà thâng dá Cà,nó về đến rồi mà
Te mà thâng dá Nhả Cà,nó về đến rồi mà
Te mà thâng dá Nhả cà,nó về đến rồi mà
Nhả Cà khí,cà khịa
Nhả cà khí,cà khịa
Hò đếch Cà khí xáu căn,trẻ con cà khịa với nhau
Tua đếch Cà khí xáu căn,trẻ con cà khịa với nhau
Lục đếch Nhả Cà khí xáu căn,trẻ con cà khịa với nhau
Lục đếch Nhả cà khí xáu căn,trẻ con cà khịa với nhau
Nhả Cà này kỷ lai giờ,bây giờ là mấy giờ
Nhả cà này kỷ lai giờ,bây giờ là mấy giờ
Nhả Cà này kha bản mì điện dá,hiện nay làng bản có điện rồi
Nhả cà này kha bản mì điện dá,hiện nay làng bản có điện rồi
Cà này Châng bản mì điện dá,hiện nay làng bản có điện rồi
Mền hết pện Ca rại,nó làm thế thật
Te hết pện Coong sân rại,nó làm thế thật
Te hết pện Lang cai rại,nó làm thế thật
Te hết pện coong rại,nó làm thế thật
Te hết pện lang rại,nó làm thế thật
Nhả Cà răng,cái gì
Nhả cà răng,cái gì
Đâng tây mì ăn Cà răng cải cộp,trong túi có cái gì to đùng
Slâu tây mì ăn Cà răng cải cộp,trong túi có cái gì to đùng
Tung tây mì ăn Cà răng cải cộp,trong túi có cái gì to đùng
chang tây mì ăn Cà răng cải cộp,trong túi có cái gì to đùng
Chang Tủi mì ăn Cà răng cải cộp,trong túi có cái gì to đùng
Chang tòi mì ăn Cà răng cải cộp,trong túi có cái gì to đùng
Chang tây mì ăn Nhả Cà răng cải cộp,trong túi có cái gì to đùng
Chang tây mì ăn Nhả cà răng cải cộp,trong túi có cái gì to đùng
Nhả Cà rìa,chuột chù
Nhả cà rìa,chuột chù
Nhả Cà rình,thật
Nhả cà rình,thật
Nhả Cà ro,khá
Nhả cà ro,khá
Nhình nẩy cải Cà ro,con này khá to
Tua nẩy cải Nhả Cà ro,con này khá to
Tua nẩy cải Nhả cà ro,con này khá to
Fạt pện nhằng Cà ro,làm thế còn tương đối
Hấy pện nhằng Cà ro,làm thế còn tương đối
Slan pện nhằng Cà ro,làm thế còn tương đối
Tức pện nhằng Cà ro,làm thế còn tương đối
Hết pện nhằng Nhả Cà ro,làm thế còn tương đối
Hết pện nhằng Nhả cà ro,làm thế còn tương đối
Coong sân,căng sữa
Lang cai,căng sữa
coong,căng sữa
lang,căng sữa
Nồm Coong sân,vú căng sữa
Nồm Lang cai,vú căng sữa
Nồm coong,vú căng sữa
Nồm lang,vú căng sữa
Coong sân,hình vị tạo từ
Lang cai,hình vị tạo từ
coong,hình vị tạo từ
lang,hình vị tạo từ
Cải Coong sân kếch,to đùng
Cải Lang cai kếch,to đùng
Cải coong kếch,to đùng
Cải lang kếch,to đùng
Coong sân điên,rõ ràng
Lang cai điên,rõ ràng
coong điên,rõ ràng
lang điên,rõ ràng
Nhằng chứ Coong sân điên,còn nhớ rõ ràng
Nhằng chứ Lang cai điên,còn nhớ rõ ràng
Nhằng chứ coong điên,còn nhớ rõ ràng
Nhằng chứ lang điên,còn nhớ rõ ràng
Coong sân điên,y hệt
Lang cai điên,y hệt
coong điên,y hệt
lang điên,y hệt
Pậu căn Ca điên,giống nhau y hệt
Tồng căn Coong sân điên,giống nhau y hệt
Tồng căn Lang cai điên,giống nhau y hệt
Tồng căn coong điên,giống nhau y hệt
Tồng căn lang điên,giống nhau y hệt
Coong sân ngáng,khểnh
Lang cai ngáng,khểnh
coong ngáng,khểnh
lang ngáng,khểnh
Nòn Coong sân ngáng chang chường,nằm khểnh trên giường
Nòn Lang cai ngáng chang chường,nằm khểnh trên giường
Nòn coong ngáng chang chường,nằm khểnh trên giường
Nòn lang ngáng chang chường,nằm khểnh trên giường
Nòn Ca ngáng Chang chường,nằm khểnh trên giường
Nòn Ca ngáng Đâng chường,nằm khểnh trên giường
Nòn Ca ngáng Slâu chường,nằm khểnh trên giường
Nòn Ca ngáng Tung chường,nằm khểnh trên giường
Coong sân ngộc,chồm chỗm
Lang cai ngộc,chồm chỗm
coong ngộc,chồm chỗm
lang ngộc,chồm chỗm
Chẳng Ca ngộc,ngồi chồm chỗm
Năng Coong sân ngộc,ngồi chồm chỗm
Năng Lang cai ngộc,ngồi chồm chỗm
Năng coong ngộc,ngồi chồm chỗm
Năng lang ngộc,ngồi chồm chỗm
Boong nẩy le pi Cá khỏi,đây là người anh của tôi
Cần nẩy chen pi Cá khỏi,đây là người anh của tôi
Cần nẩy Lưa pi Cá khỏi,đây là người anh của tôi
Cần nẩy lé pi Cá khỏi,đây là người anh của tôi
Cần nẩy le Pi Cá khỏi,đây là người anh của tôi
Cần nẩy le khuốp Cá khỏi,đây là người anh của tôi
Cá nằm thâng Pi cón,bố nhớ lại năm trước
Cá nằm thâng khuốp cón,bố nhớ lại năm trước
Cá nằm thâng pi Đạ,bố nhớ lại năm trước
Hò ơi,mà mẹ bảo
Tua ơi,mà mẹ bảo
Chin A bặng Cạ slưa,ăn như là hổ
Nhìn Cạ,nghe nói rằng
Hò nắm Cạ tinh le lục tăn,con không nghe lời là con hư
Tua nắm Cạ tinh le lục tăn,con không nghe lời là con hư
Lục nắm Cạ tinh chen lục tăn,con không nghe lời là con hư
Lục nắm Cạ tinh Lưa lục tăn,con không nghe lời là con hư
Lục nắm Cạ tinh lé lục tăn,con không nghe lời là con hư
Cái slảo phjác slửa,gác sào phơi áo
Tẳng slảo phjác slửa,gác sào phơi áo
Căm Các phjác,tay gác trán
Fài Các phjác,tay gác trán
nham Các phjác,tay gác trán
Pẳn Các phjác,tay gác trán
Mừ Cái phjác,tay gác trán
Mừ Tẳng phjác,tay gác trán
Cái đuây,bắc thang
Tẳng đuây,bắc thang
Coong sân,mái hiên
Lang cai,mái hiên
coong,mái hiên
lang,mái hiên
Nằng dú Coong sân,ngồi dưới mái hiên
Nằng dú Lang cai,ngồi dưới mái hiên
Nằng dú coong,ngồi dưới mái hiên
Nằng dú lang,ngồi dưới mái hiên
Coong sân,sân
Lang cai,sân
coong,sân
lang,sân
Cáy Đút khẩu chang Ca,gà ăn thóc trên sân
Cáy chin Khảu chang Ca,gà ăn thóc trên sân
Cáy chin khẩu Chang Ca,gà ăn thóc trên sân
Cáy chin khẩu Đâng Ca,gà ăn thóc trên sân
Cáy chin khẩu Slâu Ca,gà ăn thóc trên sân
Cáy chin khẩu Tung Ca,gà ăn thóc trên sân
Cáy chin khẩu chang Coong sân,gà ăn thóc trên sân
Cáy chin khẩu chang Lang cai,gà ăn thóc trên sân
Cáy chin khẩu chang coong,gà ăn thóc trên sân
Cáy chin khẩu chang lang,gà ăn thóc trên sân
Slảnh,phố xá
ooc Slảnh khảu bản,ra phố vào làng
Fạt Caiz,làm quản lý
Hấy Caiz,làm quản lý
Slan Caiz,làm quản lý
Tức Caiz,làm quản lý
Càm Caiz hâu,đi hà hiếp người ta
Khúy Caiz hâu,đi hà hiếp người ta
Lá Caiz hâu,đi hà hiếp người ta
Nè Caiz hâu,đi hà hiếp người ta
Nung Caiz hâu,đi hà hiếp người ta
Slảnh cuốn,"cai quản, quán xuyến"
Slảnh cuốn fiếc rườn,quán xuyến việc nhà
Chin A ỏi Cài nhửa,ăn mía nhả bã
Hứa Lồng hăn cài coọc lai,ra mồ hôi thấy ngứa ngáy lắm
Hứa Mà hăn cài coọc lai,ra mồ hôi thấy ngứa ngáy lắm
Cuộn mạy Lang,khúc gỗ to
Cuộn mạy Quảng,khúc gỗ to
"Cuộn mạy Quảng, rộng",khúc gỗ to
Tù chin bắp CảI khoái,lợn ăn ngô chóng lớn
Mu Đút bắp CảI khoái,lợn ăn ngô chóng lớn
Mu chin bắp Lang khoái,lợn ăn ngô chóng lớn
Mu chin bắp Quảng khoái,lợn ăn ngô chóng lớn
"Mu chin bắp Quảng, rộng khoái",lợn ăn ngô chóng lớn
Boong CảI,người lớn
Cần Lang,người lớn
Cần Quảng,người lớn
"Cần Quảng, rộng",người lớn
Fạt CảI,làm chức vụ cao
Hấy CảI,làm chức vụ cao
Slan CảI,làm chức vụ cao
Tức CảI,làm chức vụ cao
Hết Lang,làm chức vụ cao
Hết Quảng,làm chức vụ cao
"Hết Quảng, rộng",làm chức vụ cao
Dú Lang,tự cao
Dú Quảng,tự cao
"Dú Quảng, rộng",tự cao
Mường CảI,thửa ruộng rộng
Nà Lang,thửa ruộng rộng
Nà Quảng,thửa ruộng rộng
"Nà Quảng, rộng",thửa ruộng rộng
Chàu pổn Cải luông,có vốn to lớn
Bẳng,bắc
Bâu,bắc
Ca,bắc
Chựa,bắc
Lằm,bắc
me,bắc
Ngấư,bắc
Nghé,bắc
Slảu,bắc
Bẳng cấu,bắc cầu
Bâu cấu,bắc cầu
Ca cấu,bắc cầu
Chựa cấu,bắc cầu
Lằm cấu,bắc cầu
me cấu,bắc cầu
Ngấư cấu,bắc cầu
Nghé cấu,bắc cầu
Slảu cấu,bắc cầu
Bẳng đuây khửn các,bắc thang lên gác
Bâu đuây khửn các,bắc thang lên gác
Ca đuây khửn các,bắc thang lên gác
Chựa đuây khửn các,bắc thang lên gác
Lằm đuây khửn các,bắc thang lên gác
me đuây khửn các,bắc thang lên gác
Ngấư đuây khửn các,bắc thang lên gác
Nghé đuây khửn các,bắc thang lên gác
Slảu đuây khửn các,bắc thang lên gác
Cái đuây khửn Các,bắc thang lên gác
Cái đuây khửn Cái,bắc thang lên gác
Cái đuây khửn Rạn,bắc thang lên gác
Bẳng slảo khảu rằng lày,bắc sào vào tổ kiến
Bâu slảo khảu rằng lày,bắc sào vào tổ kiến
Ca slảo khảu rằng lày,bắc sào vào tổ kiến
Chựa slảo khảu rằng lày,bắc sào vào tổ kiến
Lằm slảo khảu rằng lày,bắc sào vào tổ kiến
me slảo khảu rằng lày,bắc sào vào tổ kiến
Ngấư slảo khảu rằng lày,bắc sào vào tổ kiến
Nghé slảo khảu rằng lày,bắc sào vào tổ kiến
Slảu slảo khảu rằng lày,bắc sào vào tổ kiến
Bẳng,gác
Bâu,gác
Ca,gác
Chựa,gác
Lằm,gác
me,gác
Ngấư,gác
Nghé,gác
Slảu,gác
Bẳng kha khửn tắng,gác chân lên ghế
Bâu kha khửn tắng,gác chân lên ghế
Ca kha khửn tắng,gác chân lên ghế
Chựa kha khửn tắng,gác chân lên ghế
Lằm kha khửn tắng,gác chân lên ghế
me kha khửn tắng,gác chân lên ghế
Ngấư kha khửn tắng,gác chân lên ghế
Nghé kha khửn tắng,gác chân lên ghế
Slảu kha khửn tắng,gác chân lên ghế
Cái Châng khửn tắng,gác chân lên ghế
Bẳng,cây
Bâu,cây
Ca,cây
Chựa,cây
Lằm,cây
me,cây
Ngấư,cây
Nghé,cây
Slảu,cây
Bẳng slâu,cây cột
Bâu slâu,cây cột
Ca slâu,cây cột
Chựa slâu,cây cột
Lằm slâu,cây cột
me slâu,cây cột
Ngấư slâu,cây cột
Nghé slâu,cây cột
Slảu slâu,cây cột
Bẳng,sợi
Bâu,sợi
Ca,sợi
Chựa,sợi
Lằm,sợi
me,sợi
Ngấư,sợi
Nghé,sợi
Slảu,sợi
Bẳng lền,sợi dây
Bâu lền,sợi dây
Ca lền,sợi dây
Chựa lền,sợi dây
Lằm lền,sợi dây
me lền,sợi dây
Ngấư lền,sợi dây
Nghé lền,sợi dây
Slảu lền,sợi dây
Bâu,cái
Bẳng tậu,cái gậy
Bâu tậu,cái gậy
Ca tậu,cái gậy
Chựa tậu,cái gậy
Lằm tậu,cái gậy
me tậu,cái gậy
Ngấư tậu,cái gậy
Nghé tậu,cái gậy
Slảu tậu,cái gậy
Bẳng có,gây dựng
Bâu có,gây dựng
Ca có,gây dựng
Chựa có,gây dựng
Lằm có,gây dựng
me có,gây dựng
Ngấư có,gây dựng
Nghé có,gây dựng
Slảu có,gây dựng
Bẳng có pền bản con,gây dựng nên làng xóm
Bâu có pền bản con,gây dựng nên làng xóm
Ca có pền bản con,gây dựng nên làng xóm
Chựa có pền bản con,gây dựng nên làng xóm
Lằm có pền bản con,gây dựng nên làng xóm
me có pền bản con,gây dựng nên làng xóm
Ngấư có pền bản con,gây dựng nên làng xóm
Nghé có pền bản con,gây dựng nên làng xóm
Slảu có pền bản con,gây dựng nên làng xóm
Bẳng có pền tuyện,dựng chuyện
Bâu có pền tuyện,dựng chuyện
Ca có pền tuyện,dựng chuyện
Chựa có pền tuyện,dựng chuyện
Lằm có pền tuyện,dựng chuyện
me có pền tuyện,dựng chuyện
Ngấư có pền tuyện,dựng chuyện
Nghé có pền tuyện,dựng chuyện
Slảu có pền tuyện,dựng chuyện
Bẳng hin,cây số
Bâu hin,cây số
Ca hin,cây số
Chựa hin,cây số
Lằm hin,cây số
me hin,cây số
Ngấư hin,cây số
Nghé hin,cây số
Slảu hin,cây số
Thái Nguyên pây ố Nội 80 Cái hin,Thái Nguyên đi Hà Nội 80 cây số
Thái Nguyên pây Hà Hạn 80 Cái hin,Thái Nguyên đi Hà Nội 80 cây số
Thái Nguyên pây Hà Nội 80 Bẳng hin,Thái Nguyên đi Hà Nội 80 cây số
Thái Nguyên pây Hà Nội 80 Bâu hin,Thái Nguyên đi Hà Nội 80 cây số
Thái Nguyên pây Hà Nội 80 Ca hin,Thái Nguyên đi Hà Nội 80 cây số
Thái Nguyên pây Hà Nội 80 Chựa hin,Thái Nguyên đi Hà Nội 80 cây số
Thái Nguyên pây Hà Nội 80 Lằm hin,Thái Nguyên đi Hà Nội 80 cây số
Thái Nguyên pây Hà Nội 80 me hin,Thái Nguyên đi Hà Nội 80 cây số
Thái Nguyên pây Hà Nội 80 Ngấư hin,Thái Nguyên đi Hà Nội 80 cây số
Thái Nguyên pây Hà Nội 80 Nghé hin,Thái Nguyên đi Hà Nội 80 cây số
Thái Nguyên pây Hà Nội 80 Slảu hin,Thái Nguyên đi Hà Nội 80 cây số
Tẹ,cây cam
Tẹ,bệnh cam
Lục đếch pền Cam,trẻ bị bệnh cam
Đếch pền Tẹ,trẻ bị bệnh cam
Tẹ,thì
Tẹ chỉa,cam giấy
Tẹ lòn,cam tẩu mã
Cuổn,quấn
Kiền,quấn
Quẳn,quấn
Luồng Cuổn,rồng quấn
Luồng Kiền,rồng quấn
Luồng Quẳn,rồng quấn
Xấu sloong Càm Châng,gần hai bước chân
bí Cạm oóc chẳng chung xe pây đảy,mở cửa ngõ ra mới dắt xe đi được
Khang Cạm oóc chẳng chung xe pây đảy,mở cửa ngõ ra mới dắt xe đi được
Khay Cạm Lồng chẳng chung xe pây đảy,mở cửa ngõ ra mới dắt xe đi được
Khay Cạm Mà chẳng chung xe pây đảy,mở cửa ngõ ra mới dắt xe đi được
Thổm,ráo
Mường Can,ruộng ráo nước
Nà Thổm,ruộng ráo nước
Thổm,quan hệ
Thổm,liên hệ
Bấu Can lăng thâng te,không quan hệ gì đến nó
Đai Can lăng thâng te,không quan hệ gì đến nó
Mí Can lăng thâng te,không quan hệ gì đến nó
Nái Can lăng thâng te,không quan hệ gì đến nó
Nắm Thổm lăng thâng te,không quan hệ gì đến nó
Thổm,ngăn cản
Thổm nắm hẩu tò đá,can không để chửi nhau
Thổm,khuyên răn
те Thổm lục bấu pây liệu,mẹ khuyên can con không đi chơi
Cẩn,đòn gánh
Chảng,đòn gánh
Cẩn háp khẩu,đòn gánh gánh thóc
Chảng háp khẩu,đòn gánh gánh thóc
Càn háp Khảu,đòn gánh gánh thóc
Cẩn,cần
Chảng,cần
Cẩn bết,cần câu
Chảng bết,cần câu
Loà slảng lèo thư Cẩn nặm,làm nền nhà phải lấy thăng bằng
Loà slảng lèo thư Chảng nặm,làm nền nhà phải lấy thăng bằng
Cẩn sliểm,đòn xóc
Chảng sliểm,đòn xóc
Fổng fảng,cái cán
Fổng fảng,chuôi
Fổng fảng slíu,chuôi đục
Fổng fảng,vội vã
Fổng fảng Cản pây hâu,vội vã đi đâu
Cản Fổng fảng pây hâu,vội vã đi đâu
Thổm,bò lan
da dú cằn Can oóc nà,cỏ trên bờ bò lan ra ruộng
